subject,window_id,window_start_sec,window_duration_sec,label,Mean_RR,Mean_HR,SDNN,RMSSD,pNN50,SCR_Peaks_N,SCR_Peaks_Amplitude_Mean,EDA_Tonic_SD,Resp_Rate_Mean,Resp_Rate_Std,Resp_Amplitude_Std,Temp_Mean,Temp_Std,Temp_Min,Temp_Max,ACC_Magnitude_Mean,ACC_Magnitude_Std,ACC_Magnitude_Max,stress_target,Actual_Label,Predicted_Target,Predicted_Label,Stress_Probability,Prediction_Confidence,Prediction_Status,Model_Used
S13,254,3810.0,30,2,0.5912,101.48849797023004,0.0552728719989177,0.020118350371182,2.0408163265306123,30.0,0.018459674944203,0.0259496255622504,15.26469119900123,3.564137648673936,7.168064690004163,34.27566909790039,0.0206488668918609,34.19775390625,34.301605224609375,0.9260414327370724,0.029198813559568,1.0759869848788532,1,Target,1,Target,0.8866666666666667,88.66666666666667,Correct,Extra Trees
S13,50,750.0,30,1,0.6676948051948052,89.86141502552881,0.0548892969763006,0.0247924464513718,2.3255813953488373,44.0,0.0148689298680452,0.0076536677897847,16.667566555375906,1.672975132048394,5.539766500517832,33.547264099121094,0.0197497867047786,33.4930419921875,33.58074951171875,0.914653543655756,0.0096749089869534,0.9545665086261114,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,92,1380.0,30,1,0.8540756302521008,70.2513897771437,0.0470780511575902,0.0290522315548715,3.0303030303030303,46.0,0.011010386867156,0.0052917577691331,17.898608094869353,1.0641605033815038,2.3131292105427024,33.89336395263672,0.019339021295309,33.843048095703125,33.91748046875,0.9443468051973106,0.0049317415907283,0.963981678272387,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S17,62,930.0,30,1,1.0574074074074074,56.74255691768827,0.1143715591307401,0.1347804773699173,57.692307692307686,42.0,0.0098465436574662,0.0095911464378923,18.61596703758008,0.954282280715253,1.918779212553679,33.61350631713867,0.0268171690404415,33.5565185546875,33.656463623046875,0.9809249284105576,0.0035877130381223,0.9925042648215348,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,248,3720.0,30,4,0.8387755102040816,71.53284671532847,0.1129672597860573,0.0524507429134504,20.588235294117645,41.0,0.0159862736523658,0.0067813505443773,13.28478712940084,1.4647228258702545,3.758162345432477,34.97029495239258,0.0353274084627628,34.87237548828125,35.0142822265625,0.9435948909835796,0.0063484537430713,0.9612924991859678,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S17,68,1020.0,30,1,0.8802597402597402,68.16169961640603,0.0885047664932361,0.079236632169414,50.0,43.0,0.0098233790852311,0.0026504917833327,19.74210262253402,1.8817692199906613,2.0512099414871803,33.65615463256836,0.0170454811304807,33.612548828125,33.680694580078125,0.9827753543573104,0.0038591603188525,0.9950802710268646,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S2,90,1350.0,30,1,0.8020634920634921,74.8070453196121,0.0602709571303177,0.0483663136030149,28.57142857142857,51.0,0.0250407945051673,0.0033186723837141,20.621008419901525,1.5095082168737135,1.6677268917383703,33.1572380065918,0.4744778871536255,32.3079833984375,33.82330322265625,0.9524770596921752,0.0042182664453393,0.9702130165023538,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S3,302,4530.0,30,4,1.1920238095238096,50.33456506541496,0.217568199250377,0.2354020141205177,65.21739130434783,28.0,0.0200235363094548,0.0047524412090649,13.28478712940084,1.4647228258702545,2.770138565013736,32.96778869628906,0.021358173340559,32.92974853515625,33.009307861328125,0.9167618586007928,0.0042580382811157,0.937704785740307,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S16,307,4605.0,30,3,0.7072448979591837,84.83624296638291,0.0544956447514692,0.0237814003475152,2.4390243902439024,50.0,0.0164479139869791,0.004370013745135,17.15876463607956,2.024195245607796,2.5880612985169327,34.38344955444336,0.0275928862392902,34.313812255859375,34.411712646484375,0.9211274447295924,0.0039999994703698,0.93583599646854,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S2,275,4125.0,30,4,0.8867410714285714,67.66349494034134,0.0608111013121067,0.0586225470984338,35.483870967741936,50.0,0.0340047871144018,0.006940916513419,19.338021610684294,0.78881766277245,1.2125590983980872,31.337718963623047,0.0243045426905155,31.303131103515625,31.378204345703125,0.9573351728224456,0.0038838452356114,0.9679415392454626,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,254,3810.0,30,2,0.5801960784313724,103.4133153092261,0.0312527805885781,0.0176102938356971,4.0,40.0,0.0217697713858251,0.0052825860568382,15.26469119900123,3.564137648673936,3.3032507085154013,35.5828971862793,0.0394636988639831,35.497650146484375,35.62213134765625,0.932623685980292,0.0067918075357336,0.9666372727219,1,Target,1,Target,0.9733333333333334,97.33333333333334,Correct,Extra Trees
S8,35,525.0,30,1,0.8786147186147186,68.28931809223492,0.0653244305805575,0.0497141061162601,31.25,37.0,0.0121905623143776,0.0023151369783637,18.950235738669367,0.5884564310696132,0.7761470040646729,34.67393493652344,0.0309967659413814,34.60174560546875,34.723114013671875,0.961331056876444,0.0060216957812629,0.9895214388151462,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S5,278,4170.0,30,2,0.6944557823129252,86.39858941078514,0.0453394940899843,0.0193870739447029,0.0,4.0,0.232570800753322,0.0422537883740902,17.51191828253783,2.246379886834548,6.633955664325589,34.7855110168457,0.0419297441840171,34.683135986328125,34.86932373046875,0.9181580916290506,0.0073247638510067,0.9429126678238074,1,Target,1,Target,0.9333333333333333,93.33333333333333,Correct,Extra Trees
S2,292,4380.0,30,4,0.8043243243243243,74.59677419354838,0.0609332991768969,0.0492506201257044,33.33333333333333,40.0,0.0359318177810868,0.0012021459352822,21.29144376463039,2.204572231050139,1.1874569727948996,31.38492012023925,0.0134518994018435,31.357574462890625,31.416473388671875,0.9628621921917636,0.0045724033291307,0.9786294460297488,0,Not Target,0,Not Target,0.10666666666666667,89.33333333333333,Correct,Extra Trees
S15,62,930.0,30,1,0.7206785714285714,83.25486892313792,0.0381862294734948,0.0198054377301774,0.0,48.0,0.0126974534786145,0.0055338520001472,16.200990864763185,0.4503306579864289,2.9067613796217016,33.74943923950195,0.0304355956614017,33.689788818359375,33.856689453125,0.9138318773083082,0.0036262567319867,0.9278399823228064,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S14,62,930.0,30,1,0.8038610038610039,74.63976945244957,0.0437873454017438,0.0324325569189251,16.666666666666664,40.0,0.0157321205224469,0.0112503616399484,11.936598236703462,4.629128440924436,2.723345153513662,33.778663635253906,0.0192928798496723,33.720123291015625,33.808135986328125,0.9380665916250498,0.0132817213806486,1.0133102132502578,0,Not Target,0,Not Target,0.05333333333333334,94.66666666666667,Correct,Extra Trees
S15,47,705.0,30,1,0.7432967032967034,80.72146658781784,0.0620246943702616,0.0310287278966962,13.157894736842104,42.0,0.0146297627925969,0.0048585426148063,16.667566555375906,1.672975132048394,5.23398729753781,33.55420684814453,0.1153455898165702,33.363128662109375,33.750457763671875,0.9316589701505884,0.0157195009043638,1.0508718233144967,0,Not Target,0,Not Target,0.08,92.0,Correct,Extra Trees
S7,165,2475.0,30,4,0.9689523809523808,61.92254767053274,0.1782556551225161,0.1185785504419413,51.72413793103448,31.0,0.0251850355033243,0.0272284664429955,13.28478712940084,1.4647228258702545,2.999523086850893,34.615840911865234,0.0430038049817085,34.543487548828125,34.681610107421875,0.9277786904969748,0.0043966040151456,0.9463847124661924,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S14,9,135.0,30,1,0.8280408163265306,72.46019618474885,0.0864131771235528,0.0322747062366966,11.76470588235294,45.0,0.0124398358437844,0.0046360005379764,15.277936351772054,2.4079785264272973,5.167370190276295,33.22654724121094,0.0203197821974754,33.16119384765625,33.266632080078125,0.939674800586538,0.0096204598858114,1.0093658052290089,0,Not Target,0,Not Target,0.02,98.0,Correct,Extra Trees
S16,150,2250.0,30,2,0.5182957393483709,115.76402321083172,0.0262201358601667,0.0107363717940602,0.0,14.0,0.0311873771074659,0.0632084197118224,21.966781172560548,6.003003532884368,2.881017426325246,34.26807403564453,0.0279684402048587,34.2008056640625,34.3031005859375,0.9177880958832626,0.0112599970763677,0.9550245042030062,1,Target,1,Target,0.9933333333333333,99.33333333333333,Correct,Extra Trees
S5,28,420.0,30,1,0.9247926267281104,64.87941000597968,0.0317934413017698,0.0248190732010247,6.666666666666667,44.0,0.0133695024651541,0.0654909407319929,15.353039202695054,2.147193211508602,2.6104136711225183,34.505855560302734,0.0298031903803348,34.445404052734375,34.543487548828125,0.9262299244725498,0.0045074108522376,0.9486490986147768,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S9,152,2280.0,30,2,0.8515546218487395,70.4593674446144,0.0647886699660914,0.0451849767887116,24.24242424242424,24.0,0.0141335661814524,0.0228996492041066,9.756013676610792,1.8536894791464904,2.0436677884681167,34.60171127319336,0.0206654239445924,34.5465087890625,34.63092041015625,0.9344158920353572,0.004629972267311,0.9498413968234346,1,Target,0,Not Target,0.20666666666666667,79.33333333333333,Incorrect,Extra Trees
S16,344,5160.0,30,4,0.8058333333333334,74.45708376421923,0.0965687567556977,0.0752775234672249,40.0,40.0,0.0138400681746528,0.0085543296764752,13.28478712940084,1.4647228258702545,2.022386407269978,34.506526947021484,0.0283374581485986,34.44232177734375,34.583343505859375,0.9313490270204048,0.0035094973895773,0.9454472329367892,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S4,79,1185.0,30,1,0.8677056277056276,69.14787467571344,0.0665273261658544,0.0467495771016559,18.75,53.0,0.0255920360103156,0.0039588079821952,20.82103140571792,6.344287361698857,1.5978050026849684,32.82435607910156,0.0311491750180721,32.75439453125,32.87725830078125,0.9700976346774728,0.0052719341679733,0.9878293284373434,0,Not Target,0,Not Target,0.04,96.0,Correct,Extra Trees
S9,234,3510.0,30,4,0.7615789473684211,78.78369039391845,0.0656049026473759,0.0397038124019578,10.81081081081081,42.0,0.0126062127309379,0.0031303418860555,15.983561421245067,3.735885923356361,2.113036510109265,34.896854400634766,0.0411941520869731,34.8031005859375,34.9541015625,0.9419618431221674,0.006957843262611,0.966635144409933,0,Not Target,0,Not Target,0.12666666666666668,87.33333333333333,Correct,Extra Trees
S6,100,1500.0,30,1,0.778841698841699,77.03747769185007,0.0793231270501587,0.0370779347136593,16.666666666666664,5.0,0.1010728983584207,0.018237877924404,15.621297694142594,2.3754306679048103,4.776403979608381,33.921775817871094,0.0741771832108497,33.738311767578125,33.990478515625,0.9505498126441954,0.0172413396955684,1.0859319394936726,0,Not Target,0,Not Target,0.47333333333333333,52.666666666666664,Correct,Extra Trees
S16,255,3825.0,30,4,0.7443223443223441,80.61023622047246,0.0730261104074005,0.0387013961840533,13.157894736842104,44.0,0.0172153508172313,0.0151698282608413,13.28478712940084,1.4647228258702545,3.3575753806099304,34.26665115356445,0.0274668391793966,34.203826904296875,34.35052490234375,0.9293920391156628,0.0042550096588368,0.9406373771950186,0,Not Target,0,Not Target,0.04,96.0,Correct,Extra Trees
S7,238,3570.0,30,2,0.6713311688311688,89.3746675049572,0.0830256035939389,0.0752521469418914,27.906976744186046,14.0,0.0821275726352103,0.1473304720602143,20.891805955117263,8.807652115968434,2.7383605099229027,34.97077178955078,0.0544514022767543,34.860076904296875,35.04205322265625,0.9209528793033398,0.0108087964612346,0.964601837972741,1,Target,1,Target,0.9466666666666667,94.66666666666667,Correct,Extra Trees
S6,203,3045.0,30,2,0.8144444444444445,73.66984993178717,0.081861561142845,0.0579896441946253,37.142857142857146,32.0,0.0246506915487626,0.0338611548942425,13.631661021095542,0.958186207412038,3.784139333606459,33.5955924987793,0.0260015521198511,33.529327392578125,33.632232666015625,0.9399714962519152,0.0077304355451742,0.9622568977733724,1,Target,0,Not Target,0.34,66.0,Incorrect,Extra Trees
S4,182,2730.0,30,4,0.9774285714285716,61.38555977784273,0.10015357665234,0.1160203942372136,62.06896551724138,51.0,0.0201926284769032,0.002569641631908,13.159080442062622,1.3709247986592277,1.8713299467491853,33.20867156982422,0.0209377594292163,33.1627197265625,33.236480712890625,0.965558839993757,0.0033104388634321,0.97443082572812,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S4,52,780.0,30,1,1.0126020408163263,59.25328765052653,0.0783870405661025,0.0765132053774231,51.85185185185185,49.0,0.0231459293241096,0.0028858343016455,18.561319069826727,2.0043239672846265,1.2809780744447634,32.75674819946289,0.0147674661129713,32.72296142578125,32.778350830078125,0.9691592870554172,0.0047071020486954,0.9903915067068596,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S16,62,930.0,30,1,0.990295566502463,60.5879719444859,0.0678935233414209,0.067296285837062,42.85714285714285,47.0,0.020206763314776,0.002860866448099,15.500973485282271,1.3117629552314172,2.364936874030817,33.94221878051758,0.0252365786582231,33.8870849609375,33.97528076171875,0.9189827532967704,0.0043712001462718,0.938079578979797,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S6,170,2550.0,30,2,0.773045112781955,77.61513397850507,0.0861066765184411,0.0614658233101151,29.72972972972973,4.0,0.3192231125146095,0.0550777959501488,11.183935364819952,1.076657613880159,3.913848066896545,34.18052291870117,0.0605529472231864,34.037689208984375,34.27716064453125,0.93810401972606,0.0132796959225137,0.9895624969955812,1,Target,1,Target,0.9,90.0,Correct,Extra Trees
S8,55,825.0,30,1,0.8366122448979593,71.71781236278478,0.0323751377685485,0.038749201285189,23.52941176470588,44.0,0.0117376800843737,0.0068829515842077,18.373153458109435,0.9381317357220263,1.6250623550728194,34.902915954589844,0.0465156435966491,34.806182861328125,34.9833984375,0.9481985833189128,0.0035821220688315,0.958621935708848,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S6,319,4785.0,30,4,0.8232142857142857,72.88503253796095,0.0870088464387419,0.0522664177618475,31.428571428571427,33.0,0.0151534426992954,0.0153813349139151,13.28478712940084,1.4647228258702545,3.343955833118736,34.093849182128906,0.0263315811753273,34.036163330078125,34.139739990234375,0.9538913422987924,0.0073926130497743,0.9779011559108874,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
S16,80,1200.0,30,1,0.9366359447004609,64.05904059040591,0.0771212918596959,0.0609242866801326,50.0,43.0,0.0213039875556796,0.0022094072451708,16.30944283820483,2.3629699379359743,2.814171813143413,33.98881149291992,0.0293961409479379,33.9266357421875,34.0452880859375,0.9171875049710532,0.0055641239249089,0.9511567929337404,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S9,58,870.0,30,1,0.7312857142857143,82.04727485837077,0.0813085034715743,0.0312172381903051,15.384615384615383,49.0,0.0194149916552199,0.0052141847193379,16.144725041512217,3.871360616659637,4.524519391267565,34.337425231933594,0.0489729605615139,34.232818603515625,34.4010009765625,0.9290505571059188,0.0432429220999837,1.2269254399021172,0,Not Target,0,Not Target,0.34,66.0,Correct,Extra Trees
S7,38,570.0,30,1,0.9108928571428572,65.86943736522251,0.051373178053385,0.029375774750614,9.67741935483871,33.0,0.0209053038193808,0.0034684525458229,16.78502657354439,0.7234533074345224,1.4738107975678312,34.49732208251953,0.028532849624753,34.437713623046875,34.537322998046875,0.9220861595191784,0.0039243979840807,0.9462918700256474,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,70,1050.0,30,1,0.6022740524781341,99.62242230612836,0.0199402132904068,0.0095297600458045,0.0,43.0,0.018238525041292,0.0023275368896489,15.988769368067496,0.5994222283620599,2.4831959376108097,34.32804489135742,0.0394889712333679,34.2252197265625,34.368865966796875,0.9209114153667854,0.0037881313292948,0.9320908699128518,0,Not Target,0,Not Target,0.03333333333333333,96.66666666666667,Correct,Extra Trees
S4,188,2820.0,30,4,0.9436866359447004,63.58042777615001,0.067639273494399,0.064881891648946,56.66666666666666,49.0,0.0234831609932576,0.0027724883068466,15.539359088657797,1.316310342124335,1.4026982755921378,33.22560119628906,0.0149028217419981,33.1807861328125,33.242523193359375,0.9649859947573132,0.0030527595366755,0.9762743693683578,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S10,224,3360.0,30,2,0.5355064935064935,112.04345928117571,0.0347112243972294,0.0096538737774825,0.0,39.0,0.0189476615877137,0.0104120005913094,17.452267433693056,4.232563304692248,3.327102481131955,35.382694244384766,0.0482756793498992,35.271026611328125,35.458770751953125,0.930335189268942,0.0151751991339888,1.0016920294775609,1,Target,1,Target,0.9933333333333333,99.33333333333333,Correct,Extra Trees
S2,44,660.0,30,1,0.8153174603174603,73.59096661150589,0.0481768015875721,0.0442942717209418,31.428571428571427,48.0,0.0214887394935992,0.0296521147065795,24.34799352422985,1.4957533332881856,1.4814378331361095,28.4305362701416,0.0371892563998699,28.368865966796875,28.514617919921875,0.94899507029904,0.0048745682539572,0.9640242540373184,0,Not Target,0,Not Target,0.0,100.0,Correct,Extra Trees
S8,41,615.0,30,1,0.8156349206349207,73.56232363530212,0.043190464940109,0.0437158863252384,25.71428571428571,44.0,0.0116138390068308,0.0046178421366253,17.668089629140393,0.913934472902942,1.4871611814375842,34.78392028808594,0.03720049187541,34.715423583984375,34.84930419921875,0.9416227422656152,0.0031049594825228,0.950054063994992,0,Not Target,0,Not Target,0.006666666666666667,99.33333333333333,Correct,Extra Trees
